"id","name","code","slug","city_id:id","state_id","country_id","zipcode"
"res_country_district_408","Huyện Phù Cát","VN-31_C0_Dphu-cat","phu-cat","res_city_122","VN-31","VN",""
"res_country_district_409","Huyện Tuy Phước","VN-31_C0_Dtuy-phuoc","tuy-phuoc","res_city_122","VN-31","VN",""
"res_country_district_410","Huyện Vân Canh","VN-31_C0_Dvan-canh","van-canh","res_city_122","VN-31","VN",""
"res_country_district_411","Huyện Quỳnh Phụ","VN-20_C0_Dquynh-phu","quynh-phu","res_city_123","VN-20","VN",""
"res_country_district_412","Huyện Hưng Hà","VN-20_C0_Dhung-ha","hung-ha","res_city_123","VN-20","VN",""
"res_country_district_413","Huyện Đông Hưng","VN-20_C0_Ddong-hung","dong-hung","res_city_123","VN-20","VN",""
"res_country_district_414","Huyện Thái Thụy","VN-20_C0_Dthai-thuy","thai-thuy","res_city_123","VN-20","VN",""
"res_country_district_415","Huyện Tiền Hải","VN-20_C0_Dtien-hai","tien-hai","res_city_123","VN-20","VN",""
"res_country_district_416","Huyện Kiến Xương","VN-20_C0_Dkien-xuong","kien-xuong","res_city_123","VN-20","VN",""
"res_country_district_417","Huyện Vũ Thư","VN-20_C0_Dvu-thu","vu-thu","res_city_123","VN-20","VN",""
"res_country_district_418","Huyện Đoan Hùng","VN-68_C0_Ddoan-hung","doan-hung","res_city_124","VN-68","VN",""
"res_country_district_419","Huyện Hạ Hoà","VN-68_C0_Dha-hoa","ha-hoa","res_city_124","VN-68","VN",""
"res_country_district_420","Huyện Thanh Ba","VN-68_C0_Dthanh-ba","thanh-ba","res_city_124","VN-68","VN",""
"res_country_district_421","Huyện Phù Ninh","VN-68_C0_Dphu-ninh","phu-ninh","res_city_124","VN-68","VN",""
"res_country_district_422","Huyện Yên Lập","VN-68_C0_Dyen-lap","yen-lap","res_city_124","VN-68","VN",""
"res_country_district_423","Huyện Cẩm Khê","VN-68_C0_Dcam-khe","cam-khe","res_city_124","VN-68","VN",""
"res_country_district_424","Huyện Tam Nông","VN-68_C0_Dtam-nong","tam-nong","res_city_124","VN-68","VN",""
"res_country_district_425","Huyện Lâm Thao","VN-68_C0_Dlam-thao","lam-thao","res_city_124","VN-68","VN",""
"res_country_district_426","Huyện Thanh Sơn","VN-68_C0_Dthanh-son","thanh-son","res_city_124","VN-68","VN",""
"res_country_district_427","Huyện Thanh Thuỷ","VN-68_C0_Dthanh-thuy","thanh-thuy","res_city_124","VN-68","VN",""
"res_country_district_428","Huyện Tân Sơn","VN-68_C0_Dtan-son","tan-son","res_city_124","VN-68","VN",""
"res_country_district_429","Huyện Châu Thành A","VN-73_C0_Dchau-thanh-a","chau-thanh-a","res_city_125","VN-73","VN",""
"res_country_district_430","Huyện Châu Thành","VN-73_C0_Dchau-thanh","chau-thanh","res_city_125","VN-73","VN",""
"res_country_district_431","Huyện Phụng Hiệp","VN-73_C0_Dphung-hiep","phung-hiep","res_city_125","VN-73","VN",""
"res_country_district_432","Huyện Vị Thuỷ","VN-73_C0_Dvi-thuy","vi-thuy","res_city_125","VN-73","VN",""
"res_country_district_433","Huyện Long Mỹ","VN-73_C0_Dlong-my","long-my","res_city_125","VN-73","VN",""
"res_country_district_434","Quận Ninh Kiều","VN-CT_C0_Dninh-kieu","ninh-kieu","res_city_126","VN-CT","VN",""
"res_country_district_435","Quận Ô Môn","VN-CT_C0_Do-mon","o-mon","res_city_126","VN-CT","VN",""
"res_country_district_436","Quận Bình Thuỷ","VN-CT_C0_Dbinh-thuy","binh-thuy","res_city_126","VN-CT","VN",""
"res_country_district_437","Quận Cái Răng","VN-CT_C0_Dcai-rang","cai-rang","res_city_126","VN-CT","VN",""
"res_country_district_438","Quận Thốt Nốt","VN-CT_C0_Dthot-not","thot-not","res_city_126","VN-CT","VN",""
"res_country_district_439","Huyện Vĩnh Thạnh","VN-CT_C0_Dvinh-thanh","vinh-thanh","res_city_126","VN-CT","VN",""
"res_country_district_440","Huyện Cờ Đỏ","VN-CT_C0_Dco-do","co-do","res_city_126","VN-CT","VN",""
"res_country_district_441","Huyện Phong Điền","VN-CT_C0_Dphong-dien","phong-dien","res_city_126","VN-CT","VN",""
"res_country_district_442","Huyện Thới Lai","VN-CT_C0_Dthoi-lai","thoi-lai","res_city_126","VN-CT","VN",""
"res_country_district_443","Huyện Bình Liêu","VN-13_C0_Dbinh-lieu","binh-lieu","res_city_127","VN-13","VN",""
"res_country_district_444","Huyện Tiên Yên","VN-13_C0_Dtien-yen","tien-yen","res_city_127","VN-13","VN",""
"res_country_district_445","Huyện Đầm Hà","VN-13_C0_Ddam-ha","dam-ha","res_city_127","VN-13","VN",""
"res_country_district_446","Huyện Hải Hà","VN-13_C0_Dhai-ha","hai-ha","res_city_127","VN-13","VN",""
"res_country_district_447","Huyện Ba Chẽ","VN-13_C0_Dba-che","ba-che","res_city_127","VN-13","VN",""
"res_country_district_448","Huyện Vân Đồn","VN-13_C0_Dvan-don","van-don","res_city_127","VN-13","VN",""
"res_country_district_449","Huyện Cô Tô","VN-13_C0_Dco-to","co-to","res_city_127","VN-13","VN",""
"res_country_district_450","Huyện Vĩnh Linh","VN-25_C0_Dvinh-linh","vinh-linh","res_city_128","VN-25","VN",""
"res_country_district_451","Huyện Hướng Hóa","VN-25_C0_Dhuong-hoa","huong-hoa","res_city_128","VN-25","VN",""
"res_country_district_452","Huyện Gio Linh","VN-25_C0_Dgio-linh","gio-linh","res_city_128","VN-25","VN",""
"res_country_district_453","Huyện Đa Krông","VN-25_C0_Dda-krong","da-krong","res_city_128","VN-25","VN",""
"res_country_district_454","Huyện Cam Lộ","VN-25_C0_Dcam-lo","cam-lo","res_city_128","VN-25","VN",""
"res_country_district_455","Huyện Triệu Phong","VN-25_C0_Dtrieu-phong","trieu-phong","res_city_128","VN-25","VN",""
"res_country_district_456","Huyện Hải Lăng","VN-25_C0_Dhai-lang","hai-lang","res_city_128","VN-25","VN",""
"res_country_district_457","Huyện Cồn Cỏ","VN-25_C0_Dcon-co","con-co","res_city_128","VN-25","VN",""
"res_country_district_458","Huyện Bát Xát","VN-02_C0_Dbat-xat","bat-xat","res_city_129","VN-02","VN",""
"res_country_district_459","Huyện Mường Khương","VN-02_C0_Dmuong-khuong","muong-khuong","res_city_129","VN-02","VN",""
"res_country_district_460","Huyện Si Ma Cai","VN-02_C0_Dsi-ma-cai","si-ma-cai","res_city_129","VN-02","VN",""
"res_country_district_461","Huyện Bắc Hà","VN-02_C0_Dbac-ha","bac-ha","res_city_129","VN-02","VN",""
"res_country_district_462","Huyện Bảo Thắng","VN-02_C0_Dbao-thang","bao-thang","res_city_129","VN-02","VN",""
"res_country_district_463","Huyện Bảo Yên","VN-02_C0_Dbao-yen","bao-yen","res_city_129","VN-02","VN",""
"res_country_district_464","Huyện Văn Bàn","VN-02_C0_Dvan-ban","van-ban","res_city_129","VN-02","VN",""
"res_country_district_465","Huyện Đăk Glong","VN-72_C0_Ddak-glong","dak-glong","res_city_130","VN-72","VN",""
"res_country_district_466","Huyện Cư Jút","VN-72_C0_Dcu-jut","cu-jut","res_city_130","VN-72","VN",""
"res_country_district_467","Huyện Đắk Mil","VN-72_C0_Ddak-mil","dak-mil","res_city_130","VN-72","VN",""
"res_country_district_468","Huyện Krông Nô","VN-72_C0_Dkrong-no","krong-no","res_city_130","VN-72","VN",""
"res_country_district_469","Huyện Đắk Song","VN-72_C0_Ddak-song","dak-song","res_city_130","VN-72","VN",""
"res_country_district_470","Huyện Đắk R'Lấp","VN-72_C0_Ddak-r-lap","dak-r-lap","res_city_130","VN-72","VN",""
"res_country_district_471","Huyện Tuy Đức","VN-72_C0_Dtuy-duc","tuy-duc","res_city_130","VN-72","VN",""
"res_country_district_472","Huyện Yên Phong","VN-56_C0_Dyen-phong","yen-phong","res_city_131","VN-56","VN",""
"res_country_district_473","Huyện Quế Võ","VN-56_C0_Dque-vo","que-vo","res_city_131","VN-56","VN",""
"res_country_district_474","Huyện Tiên Du","VN-56_C0_Dtien-du","tien-du","res_city_131","VN-56","VN",""
"res_country_district_475","Huyện Thuận Thành","VN-56_C0_Dthuan-thanh","thuan-thanh","res_city_131","VN-56","VN",""
"res_country_district_476","Huyện Gia Bình","VN-56_C0_Dgia-binh","gia-binh","res_city_131","VN-56","VN",""
"res_country_district_477","Huyện Lương Tài","VN-56_C0_Dluong-tai","luong-tai","res_city_131","VN-56","VN",""
"res_country_district_478","Huyện Đam Rông","VN-35_C0_Ddam-rong","dam-rong","res_city_132","VN-35","VN",""
"res_country_district_479","Huyện Lạc Dương","VN-35_C0_Dlac-duong","lac-duong","res_city_132","VN-35","VN",""
"res_country_district_480","Huyện Lâm Hà","VN-35_C0_Dlam-ha","lam-ha","res_city_132","VN-35","VN",""
"res_country_district_481","Huyện Đơn Dương","VN-35_C0_Ddon-duong","don-duong","res_city_132","VN-35","VN",""
"res_country_district_482","Huyện Đức Trọng","VN-35_C0_Dduc-trong","duc-trong","res_city_132","VN-35","VN",""
"res_country_district_483","Huyện Di Linh","VN-35_C0_Ddi-linh","di-linh","res_city_132","VN-35","VN",""
"res_country_district_484","Huyện Bảo Lâm","VN-35_C0_Dbao-lam","bao-lam","res_city_132","VN-35","VN",""
"res_country_district_485","Huyện Đạ Huoai","VN-35_C0_Dda-huoai","da-huoai","res_city_132","VN-35","VN",""
"res_country_district_486","Huyện Đạ Tẻh","VN-35_C0_Dda-teh","da-teh","res_city_132","VN-35","VN",""
"res_country_district_487","Huyện Cát Tiên","VN-35_C0_Dcat-tien","cat-tien","res_city_132","VN-35","VN",""
"res_country_district_488","Huyện Định Hóa","VN-69_C0_Ddinh-hoa","dinh-hoa","res_city_133","VN-69","VN",""
"res_country_district_489","Huyện Phú Lương","VN-69_C0_Dphu-luong","phu-luong","res_city_133","VN-69","VN",""
"res_country_district_490","Huyện Đồng Hỷ","VN-69_C0_Ddong-hy","dong-hy","res_city_133","VN-69","VN",""
"res_country_district_491","Huyện Võ Nhai","VN-69_C0_Dvo-nhai","vo-nhai","res_city_133","VN-69","VN",""
"res_country_district_492","Huyện Đại Từ","VN-69_C0_Ddai-tu","dai-tu","res_city_133","VN-69","VN",""
"res_country_district_493","Huyện Phú Bình","VN-69_C0_Dphu-binh","phu-binh","res_city_133","VN-69","VN",""
"res_country_district_494","Huyện Tuy Phong","VN-40_C0_Dtuy-phong","tuy-phong","res_city_134","VN-40","VN",""
"res_country_district_495","Huyện Bắc Bình","VN-40_C0_Dbac-binh","bac-binh","res_city_134","VN-40","VN",""
"res_country_district_496","Huyện Hàm Thuận Bắc","VN-40_C0_Dham-thuan-bac","ham-thuan-bac","res_city_134","VN-40","VN",""
"res_country_district_497","Huyện Hàm Thuận Nam","VN-40_C0_Dham-thuan-nam","ham-thuan-nam","res_city_134","VN-40","VN",""
"res_country_district_498","Huyện Tánh Linh","VN-40_C0_Dtanh-linh","tanh-linh","res_city_134","VN-40","VN",""
"res_country_district_499","Huyện Đức Linh","VN-40_C0_Dduc-linh","duc-linh","res_city_134","VN-40","VN",""
"res_country_district_500","Huyện Hàm Tân","VN-40_C0_Dham-tan","ham-tan","res_city_134","VN-40","VN",""
"res_country_district_501","Huyện Phú Quí","VN-40_C0_Dphu-qui","phu-qui","res_city_134","VN-40","VN",""
"res_country_district_502","Huyện Cam Lâm","VN-34_C0_Dcam-lam","cam-lam","res_city_135","VN-34","VN",""
"res_country_district_503","Huyện Vạn Ninh","VN-34_C0_Dvan-ninh","van-ninh","res_city_135","VN-34","VN",""
"res_country_district_504","Huyện Khánh Vĩnh","VN-34_C0_Dkhanh-vinh","khanh-vinh","res_city_135","VN-34","VN",""
"res_country_district_505","Huyện Diên Khánh","VN-34_C0_Ddien-khanh","dien-khanh","res_city_135","VN-34","VN",""
"res_country_district_506","Huyện Khánh Sơn","VN-34_C0_Dkhanh-son","khanh-son","res_city_135","VN-34","VN",""
"res_country_district_507","Huyện Trường Sa","VN-34_C0_Dtruong-sa","truong-sa","res_city_135","VN-34","VN",""
"res_country_district_508","Huyện Châu Thành","VN-50_C0_Dchau-thanh","chau-thanh","res_city_136","VN-50","VN",""
"res_country_district_509","Huyện Chợ Lách","VN-50_C0_Dcho-lach","cho-lach","res_city_136","VN-50","VN",""
"res_country_district_510","Huyện Mỏ Cày Nam","VN-50_C0_Dmo-cay-nam","mo-cay-nam","res_city_136","VN-50","VN",""
"res_country_district_511","Huyện Giồng Trôm","VN-50_C0_Dgiong-trom","giong-trom","res_city_136","VN-50","VN",""
"res_country_district_512","Huyện Bình Đại","VN-50_C0_Dbinh-dai","binh-dai","res_city_136","VN-50","VN",""
"res_country_district_513","Huyện Ba Tri","VN-50_C0_Dba-tri","ba-tri","res_city_136","VN-50","VN",""
"res_country_district_514","Huyện Thạnh Phú","VN-50_C0_Dthanh-phu","thanh-phu","res_city_136","VN-50","VN",""
"res_country_district_515","Huyện Mỏ Cày Bắc","VN-50_C0_Dmo-cay-bac","mo-cay-bac","res_city_136","VN-50","VN",""
"res_country_district_516","Huyện Phong Điền","VN-26_C0_Dphong-dien","phong-dien","res_city_137","VN-26","VN",""
"res_country_district_517","Huyện Quảng Điền","VN-26_C0_Dquang-dien","quang-dien","res_city_137","VN-26","VN",""
"res_country_district_518","Huyện Phú Vang","VN-26_C0_Dphu-vang","phu-vang","res_city_137","VN-26","VN",""
"res_country_district_519","Huyện A Lưới","VN-26_C0_Da-luoi","a-luoi","res_city_137","VN-26","VN",""
"res_country_district_520","Huyện Phú Lộc","VN-26_C0_Dphu-loc","phu-loc","res_city_137","VN-26","VN",""
"res_country_district_521","Huyện Nam Đông","VN-26_C0_Dnam-dong","nam-dong","res_city_137","VN-26","VN",""
"res_country_district_522","Huyện Đồng Văn","VN-03_C0_Ddong-van","dong-van","res_city_138","VN-03","VN",""
"res_country_district_523","Huyện Mèo Vạc","VN-03_C0_Dmeo-vac","meo-vac","res_city_138","VN-03","VN",""
"res_country_district_524","Huyện Yên Minh","VN-03_C0_Dyen-minh","yen-minh","res_city_138","VN-03","VN",""
"res_country_district_525","Huyện Quản Bạ","VN-03_C0_Dquan-ba","quan-ba","res_city_138","VN-03","VN",""
"res_country_district_526","Huyện Vị Xuyên","VN-03_C0_Dvi-xuyen","vi-xuyen","res_city_138","VN-03","VN",""
"res_country_district_527","Huyện Bắc Mê","VN-03_C0_Dbac-me","bac-me","res_city_138","VN-03","VN",""
"res_country_district_528","Huyện Hoàng Su Phì","VN-03_C0_Dhoang-su-phi","hoang-su-phi","res_city_138","VN-03","VN",""
"res_country_district_529","Huyện Xín Mần","VN-03_C0_Dxin-man","xin-man","res_city_138","VN-03","VN",""
"res_country_district_530","Huyện Bắc Quang","VN-03_C0_Dbac-quang","bac-quang","res_city_138","VN-03","VN",""
"res_country_district_531","Huyện Quang Bình","VN-03_C0_Dquang-binh","quang-binh","res_city_138","VN-03","VN",""
"res_country_district_532","Huyện Càng Long","VN-51_C0_Dcang-long","cang-long","res_city_139","VN-51","VN",""
"res_country_district_533","Huyện Cầu Kè","VN-51_C0_Dcau-ke","cau-ke","res_city_139","VN-51","VN",""
"res_country_district_534","Huyện Tiểu Cần","VN-51_C0_Dtieu-can","tieu-can","res_city_139","VN-51","VN",""
"res_country_district_535","Huyện Châu Thành","VN-51_C0_Dchau-thanh","chau-thanh","res_city_139","VN-51","VN",""
"res_country_district_536","Huyện Cầu Ngang","VN-51_C0_Dcau-ngang","cau-ngang","res_city_139","VN-51","VN",""
"res_country_district_537","Huyện Trà Cú","VN-51_C0_Dtra-cu","tra-cu","res_city_139","VN-51","VN",""
"res_country_district_538","Huyện Duyên Hải","VN-51_C0_Dduyen-hai","duyen-hai","res_city_139","VN-51","VN",""
"res_country_district_539","Huyện Tân Hưng","VN-41_C0_Dtan-hung","tan-hung","res_city_140","VN-41","VN",""
"res_country_district_540","Huyện Vĩnh Hưng","VN-41_C0_Dvinh-hung","vinh-hung","res_city_140","VN-41","VN",""
"res_country_district_541","Huyện Mộc Hóa","VN-41_C0_Dmoc-hoa","moc-hoa","res_city_140","VN-41","VN",""
"res_country_district_542","Huyện Tân Thạnh","VN-41_C0_Dtan-thanh","tan-thanh","res_city_140","VN-41","VN",""
"res_country_district_543","Huyện Thạnh Hóa","VN-41_C0_Dthanh-hoa","thanh-hoa","res_city_140","VN-41","VN",""
"res_country_district_544","Huyện Đức Huệ","VN-41_C0_Dduc-hue","duc-hue","res_city_140","VN-41","VN",""
"res_country_district_545","Huyện Đức Hòa","VN-41_C0_Dduc-hoa","duc-hoa","res_city_140","VN-41","VN",""
"res_country_district_546","Huyện Bến Lức","VN-41_C0_Dben-luc","ben-luc","res_city_140","VN-41","VN",""
"res_country_district_547","Huyện Thủ Thừa","VN-41_C0_Dthu-thua","thu-thua","res_city_140","VN-41","VN",""
"res_country_district_548","Huyện Tân Trụ","VN-41_C0_Dtan-tru","tan-tru","res_city_140","VN-41","VN",""
"res_country_district_549","Huyện Cần Đước","VN-41_C0_Dcan-duoc","can-duoc","res_city_140","VN-41","VN",""
"res_country_district_550","Huyện Cần Giuộc","VN-41_C0_Dcan-giuoc","can-giuoc","res_city_140","VN-41","VN",""
"res_country_district_551","Huyện Châu Thành","VN-41_C0_Dchau-thanh","chau-thanh","res_city_140","VN-41","VN",""
"res_country_district_552","Huyện Pác Nặm","VN-53_C0_Dpac-nam","pac-nam","res_city_141","VN-53","VN",""
"res_country_district_553","Huyện Ba Bể","VN-53_C0_Dba-be","ba-be","res_city_141","VN-53","VN",""
"res_country_district_554","Huyện Ngân Sơn","VN-53_C0_Dngan-son","ngan-son","res_city_141","VN-53","VN",""
"res_country_district_555","Huyện Bạch Thông","VN-53_C0_Dbach-thong","bach-thong","res_city_141","VN-53","VN",""
"res_country_district_556","Huyện Chợ Đồn","VN-53_C0_Dcho-don","cho-don","res_city_141","VN-53","VN",""
"res_country_district_557","Huyện Chợ Mới","VN-53_C0_Dcho-moi","cho-moi","res_city_141","VN-53","VN",""
"res_country_district_558","Huyện Na Rì","VN-53_C0_Dna-ri","na-ri","res_city_141","VN-53","VN",""
"res_country_district_559","Quận Liên Chiểu","VN-DN_C0_Dlien-chieu","lien-chieu","res_city_142","VN-DN","VN",""
"res_country_district_560","Quận Thanh Khê","VN-DN_C0_Dthanh-khe","thanh-khe","res_city_142","VN-DN","VN",""
"res_country_district_561","Quận Hải Châu","VN-DN_C0_Dhai-chau","hai-chau","res_city_142","VN-DN","VN",""
"res_country_district_562","Quận Sơn Trà","VN-DN_C0_Dson-tra","son-tra","res_city_142","VN-DN","VN",""
"res_country_district_563","Quận Ngũ Hành Sơn","VN-DN_C0_Dngu-hanh-son","ngu-hanh-son","res_city_142","VN-DN","VN",""
"res_country_district_564","Quận Cẩm Lệ","VN-DN_C0_Dcam-le","cam-le","res_city_142","VN-DN","VN",""
"res_country_district_565","Huyện Hòa Vang","VN-DN_C0_Dhoa-vang","hoa-vang","res_city_142","VN-DN","VN",""
"res_country_district_566","Huyện Hoàng Sa","VN-DN_C0_Dhoang-sa","hoang-sa","res_city_142","VN-DN","VN",""
"res_country_district_567","Huyện Bù Gia Mập","VN-58_C0_Dbu-gia-map","bu-gia-map","res_city_143","VN-58","VN",""
"res_country_district_568","Huyện Lộc Ninh","VN-58_C0_Dloc-ninh","loc-ninh","res_city_143","VN-58","VN",""
"res_country_district_569","Huyện Bù Đốp","VN-58_C0_Dbu-dop","bu-dop","res_city_143","VN-58","VN",""
"res_country_district_570","Huyện Hớn Quản","VN-58_C0_Dhon-quan","hon-quan","res_city_143","VN-58","VN",""
"res_country_district_571","Huyện Đồng Phú","VN-58_C0_Ddong-phu","dong-phu","res_city_143","VN-58","VN",""
"res_country_district_572","Huyện Bù Đăng","VN-58_C0_Dbu-dang","bu-dang","res_city_143","VN-58","VN",""
"res_country_district_573","Huyện Chơn Thành","VN-58_C0_Dchon-thanh","chon-thanh","res_city_143","VN-58","VN",""
"res_country_district_574","Huyện Phú Riềng","VN-58_C0_Dphu-rieng","phu-rieng","res_city_143","VN-58","VN",""
"res_country_district_575","Thị xã Cửa Lò","VN-22_C0_Dcua-lo","cua-lo","res_city_84","VN-22","VN",""
"res_country_district_576","Thị xã Thái Hoà","VN-22_C0_Dthai-hoa","thai-hoa","res_city_84","VN-22","VN",""
"res_country_district_577","Thị xã Hoàng Mai","VN-22_C0_Dhoang-mai","hoang-mai","res_city_84","VN-22","VN",""
"res_country_district_578","Thị xã Bình Minh","VN-49_C0_Dbinh-minh","binh-minh","res_city_85","VN-49","VN",""
"res_country_district_579","Thị xã Ba Đồn","VN-24_C0_Dba-don","ba-don","res_city_86","VN-24","VN",""
"res_country_district_580","Thị xã Sơn Tây","VN-HN_C0_Dson-tay","son-tay","res_city_88","VN-HN","VN",""
"res_country_district_581","Thị xã Mỹ Hào","VN-66_C0_Dmy-hao","my-hao","res_city_91","VN-66","VN",""
"res_country_district_582","Thị xã Gò Công","VN-46_C0_Dgo-cong","go-cong","res_city_94","VN-46","VN",""
"res_country_district_583","Thị xã Cai Lậy","VN-46_C0_Dcai-lay","cai-lay","res_city_94","VN-46","VN",""
"res_country_district_584","Thị xã Sông Cầu","VN-32_C0_Dsong-cau","song-cau","res_city_95","VN-32","VN",""
"res_country_district_585","Thị xã Đông Hòa","VN-32_C0_Ddong-hoa","dong-hoa","res_city_95","VN-32","VN",""
"res_country_district_586","Thị xã Nghĩa Lộ","VN-06_C0_Dnghia-lo","nghia-lo","res_city_96","VN-06","VN",""
"res_country_district_587","Thị xã Bến Cát","VN-57_C0_Dben-cat","ben-cat","res_city_97","VN-57","VN",""
"res_country_district_588","Thị xã Tân Uyên","VN-57_C0_Dtan-uyen","tan-uyen","res_city_97","VN-57","VN",""
"res_country_district_589","Thị xã Điện Bàn","VN-27_C0_Ddien-ban","dien-ban","res_city_98","VN-27","VN",""
"res_country_district_590","Thị xã Mường Lay","VN-71_C0_Dmuong-lay","muong-lay","res_city_99","VN-71","VN",""
"res_country_district_591","Thị xã Giá Rai","VN-55_C0_Dgia-rai","gia-rai","res_city_101","VN-55","VN",""
"res_country_district_592","Thị xã Buôn Hồ","VN-33_C0_Dbuon-ho","buon-ho","res_city_102","VN-33","VN",""
"res_country_district_593","Thị xã Tân Châu","VN-44_C0_Dtan-chau","tan-chau","res_city_103","VN-44","VN",""
"res_country_district_594","Thị xã Bỉm Sơn","VN-21_C0_Dbim-son","bim-son","res_city_104","VN-21","VN",""
"res_country_district_595","Thị xã Nghi Sơn","VN-21_C0_Dnghi-son","nghi-son","res_city_104","VN-21","VN",""
"res_country_district_596","Thị xã Đức Phổ","VN-29_C0_Dduc-pho","duc-pho","res_city_105","VN-29","VN",""
"res_country_district_597","Thị xã Hòa Thành","VN-37_C0_Dhoa-thanh","hoa-thanh","res_city_106","VN-37","VN",""
"res_country_district_598","Thị xã Trảng Bàng","VN-37_C0_Dtrang-bang","trang-bang","res_city_106","VN-37","VN",""
"res_country_district_599","Thị xã Duy Tiên","VN-63_C0_Dduy-tien","duy-tien","res_city_113","VN-63","VN",""
"res_country_district_600","Thị xã Kinh Môn","VN-61_C0_Dkinh-mon","kinh-mon","res_city_114","VN-61","VN",""
"res_country_district_601","Thị xã Phú Mỹ","VN-43_C0_Dphu-my","phu-my","res_city_115","VN-43","VN",""
"res_country_district_602","Thị xã Hồng Lĩnh","VN-23_C0_Dhong-linh","hong-linh","res_city_118","VN-23","VN",""
"res_country_district_603","Thị xã Kỳ Anh","VN-23_C0_Dky-anh","ky-anh","res_city_118","VN-23","VN",""
"res_country_district_604","Thị xã An Khê","VN-30_C0_Dan-khe","an-khe","res_city_119","VN-30","VN",""
"res_country_district_605","Thị xã Ayun Pa","VN-30_C0_Dayun-pa","ayun-pa","res_city_119","VN-30","VN",""
"res_country_district_606","Thị xã Ngã Năm","VN-52_C0_Dnga-nam","nga-nam","res_city_121","VN-52","VN",""
"res_country_district_607","Thị xã Vĩnh Châu","VN-52_C0_Dvinh-chau","vinh-chau","res_city_121","VN-52","VN",""
"res_country_district_608","Thị xã Hoài Nhơn","VN-31_C0_Dhoai-nhon","hoai-nhon","res_city_122","VN-31","VN",""
"res_country_district_609","Thị xã An Nhơn","VN-31_C0_Dan-nhon","an-nhon","res_city_122","VN-31","VN",""
"res_country_district_610","Thị xã Phú Thọ","VN-68_C0_Dphu-tho","phu-tho","res_city_124","VN-68","VN",""
"res_country_district_611","Thị xã Long Mỹ","VN-73_C0_Dlong-my","long-my","res_city_125","VN-73","VN",""
"res_country_district_612","Thị xã Đông Triều","VN-13_C0_Ddong-trieu","dong-trieu","res_city_127","VN-13","VN",""
"res_country_district_613","Thị xã Quảng Yên","VN-13_C0_Dquang-yen","quang-yen","res_city_127","VN-13","VN",""
"res_country_district_614","Thị xã Quảng Trị","VN-25_C0_Dquang-tri","quang-tri","res_city_128","VN-25","VN",""
"res_country_district_615","Thị xã Sa Pa","VN-02_C0_Dsa-pa","sa-pa","res_city_129","VN-02","VN",""
"res_country_district_616","Thị xã Từ Sơn","VN-56_C0_Dtu-son","tu-son","res_city_131","VN-56","VN",""
"res_country_district_617","Thị xã Phổ Yên","VN-69_C0_Dpho-yen","pho-yen","res_city_133","VN-69","VN",""
"res_country_district_618","Thị xã La Gi","VN-40_C0_Dla-gi","la-gi","res_city_134","VN-40","VN",""
"res_country_district_619","Thị xã Ninh Hòa","VN-34_C0_Dninh-hoa","ninh-hoa","res_city_135","VN-34","VN",""
"res_country_district_620","Thị xã Hương Thủy","VN-26_C0_Dhuong-thuy","huong-thuy","res_city_137","VN-26","VN",""
"res_country_district_621","Thị xã Hương Trà","VN-26_C0_Dhuong-tra","huong-tra","res_city_137","VN-26","VN",""
"res_country_district_622","Thị xã Duyên Hải","VN-51_C0_Dduyen-hai","duyen-hai","res_city_139","VN-51","VN",""
"res_country_district_623","Thị xã Kiến Tường","VN-41_C0_Dkien-tuong","kien-tuong","res_city_140","VN-41","VN",""
"res_country_district_624","Thị xã Phước Long","VN-58_C0_Dphuoc-long","phuoc-long","res_city_143","VN-58","VN",""
"res_country_district_625","Thị xã Bình Long","VN-58_C0_Dbinh-long","binh-long","res_city_143","VN-58","VN",""
"res_country_district_626","Huyện Phục Hòa","VN-04_C0_Dphuc-hoa","phuc-hoa","res_city_117","VN-04","VN",""
"res_country_district_627","Huyện Thông Nông","VN-04_C0_Dthong-nong","thong-nong","res_city_117","VN-04","VN",""
"res_country_district_628","Quận 9 (TP Thủ Đức)","VN-SG_C0_D9","9","res_city_108","VN-SG","VN",""
"res_country_district_629","Huyện Hoành Bồ","VN-13_C0_Dhoanh-bo","hoanh-bo","res_city_127","VN-13","VN",""
"res_country_district_630","Quận Thủ Đức (TP Thủ Đức)","VN-SG_C0_Dthu-duc","thu-duc","res_city_108","VN-SG","VN",""
"res_country_district_631","Huyện Trà Lĩnh","VN-04_C0_Dtra-linh","tra-linh","res_city_117","VN-04","VN",""
"res_country_district_632","Huyện Kỳ Sơn","VN-14_C0_Dky-son-hb","ky-son-hb","res_city_120","VN-14","VN",""
"res_country_district_633","Huyện Tây Trà","VN-29_C0_Dtay-tra","tay-tra","res_city_105","VN-29","VN",""
"res_country_district_634","Phường Trảng Dài, Thành phố Biên Hòa","VN-39_Cbien-hoa_Dtrang-dai","trang-dai","res_city_15","VN-39","VN",""
"res_country_district_635","Phường Tân Phong, Thành phố Biên Hòa","VN-39_Cbien-hoa_Dtan-phong","tan-phong","res_city_15","VN-39","VN",""
"res_country_district_636","Phường Tân Biên, Thành phố Biên Hòa","VN-39_Cbien-hoa_Dtan-bien","tan-bien","res_city_15","VN-39","VN",""
"res_country_district_637","Phường Hố Nai, Thành phố Biên Hòa","VN-39_Cbien-hoa_Dho-nai","ho-nai","res_city_15","VN-39","VN",""
